Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3
-2.13,37,-996,0.816658937,13,912,-4.467148615,-5,64
-2.13,37,-996,0.812206651,13,917,-2.454025936,-3,70
-2.01,35,-996,0.565399201,9,912,-0.86804942,-1,66
-2.02,35,-994,0.816658937,13,912,-2.683768884,-3,64
-2.37,41,-992,0.81309322,13,916,-0.86804942,-1,66
-2.37,41,-990,0.564162084,9,914,-0.818453548,-1,70
-2.14,37,-990,1.067887264,17,912,-4.205347168,-5,68
-2.26,39,-988,0.689520432,11,914,0,0,66
-2.37,41,-990,0.564162084,9,914,-4.467148615,-5,64
-2.02,35,-990,0.566641756,9,910,0.895171617,1,64
-2.27,39,-986,0.816658937,13,912,-0.86804942,-1,66
-2.14,37,-988,0.565399201,9,912,-2.602556117,-3,66
-1.91,33,-988,0.816658937,13,912,-5.877378863,-7,68
-2.45,42,-982,0.818453548,13,910,-4.205347168,-5,68
-2.38,41,-988,0.564162084,9,914,0,0,68
-2.26,39,-988,0.691032391,11,912,-2.602556117,-3,66
-2.14,37,-988,0.823885015,13,904,-2.454025936,-3,70
-2.14,37,-990,0.946427879,15,908,0,0,70
-2.26,39,-988,0.946427879,15,908,0,0,70
-2.02,35,-990,0.818453548,13,910,-6.441585036,-7,62
-2.26,39,-988,0.940216124,15,914,-2.602556117,-3,66
-2.02,35,-990,0.69407629,11,908,-0.795721692,-1,72
-2.25,39,-994,0.564162084,9,914,-2.526111004,-3,68
-2.43,42,-990,0.814872178,13,914,-0.842522291,-1,68
-2.14,37,-990,0.94227763,15,912,-4.205347168,-5,68
-2.26,39,-988,0.691032391,11,912,-0.842522291,-1,68
-2.26,39,-990,0.566641756,9,910,-0.86804942,-1,66
-2.43,42,-988,0.944348195,15,910,-5.710579784,-7,70
-2.02,35,-990,0.691032391,11,912,-2.602556117,-3,66
-2.14,37,-992,0.567889784,9,908,-4.085607226,-5,70
-2.14,37,-992,0.692550996,11,910,0,0,66
-2.26,39,-988,0.692550996,11,910,-2.385938451,-3,72
-2.26,39,-990,0.816658937,13,912,-0.895171617,-1,64
-2.03,35,-988,0.689520432,11,914,-4.205347168,-5,68
-2.14,37,-992,0.689520432,11,914,-6.054177737,-7,66
-2.26,39,-988,0.938163618,15,916,0,0,66
-2.14,37,-992,0.81309322,13,916,0,0,68
-2.43,42,-990,0.566641756,9,910,0,0,70
-2.13,37,-994,0.816658937,13,912,-0.86804942,-1,66
-2.14,37,-990,0.816658937,13,912,-4.332303852,-5,66
-2.38,41,-988,0.818453548,13,910,-2.602556117,-3,66
-2.14,37,-988,0.81309322,13,916,-4.332303852,-5,66
-2.14,37,-988,0.437840297,7,916,0,0,66
-2.14,37,-988,0.691032391,11,912,-2.602556117,-3,66
-2.26,39,-988,0.689520432,11,914,-2.683768884,-3,64
-2.26,39,-988,0.687264856,11,917,-2.385938451,-3,72
-2.27,39,-986,0.689520432,11,914,-4.332303852,-5,66
-2.37,41,-990,0.566641756,9,910,-2.602556117,-3,66
-2.14,37,-990,0.938163618,15,916,-2.683768884,-3,64
-2.26,39,-988,0.94227763,15,912,-2.454025936,-3,70
-2.26,39,-990,0.687264856,11,917,0,0,68
-2.02,35,-990,0.940216124,15,914,0,0,66
-2.38,41,-988,0.688015073,11,916,-6.441585036,-7,62
-2.27,39,-986,0.938163618,15,916,-0.895171617,-1,64
-2.25,39,-992,0.938163618,15,916,-0.842522291,-1,68
-2.02,35,-994,0.814872178,13,914,-2.526111004,-3,68
-2.02,35,-992,0.689520432,11,914,-0.842522291,-1,68
-2.14,37,-992,0.562930368,9,916,-2.526111004,-3,68
-2.38,41,-988,0.562930368,9,916,-0.895171617,-1,64
-2.37,41,-992,0.816658937,13,912,-4.332303852,-5,66
-2.25,39,-994,0.691032391,11,912,-2.526111004,-3,68
-2.37,41,-990,0.814872178,13,914,-0.842522291,-1,68
-2.02,35,-990,0.688015073,11,916,-4.205347168,-5,68
-2.14,37,-988,0.687264856,11,917,-0.86804942,-1,66
-2.26,39,-988,0.946427879,15,908,-0.895171617,-1,64
-2.25,39,-994,0.818453548,13,910,-2.454025936,-3,70
-2.14,37,-990,0.689520432,11,914,-0.86804942,-1,66
-2.37,41,-992,0.940216124,15,914,-2.454025936,-3,70
-2.27,39,-986,0.691032391,11,912,-0.895171617,-1,64
-2.14,37,-992,0.691032391,11,912,-4.085607226,-5,70
-2.14,37,-990,0.689520432,11,914,-0.86804942,-1,66
-2.37,41,-992,0.565399201,9,912,-2.454025936,-3,70
-2.25,39,-994,0.814872178,13,914,-0.895171617,-1,64
-2.37,41,-990,0.81309322,13,916,-2.526111004,-3,68
-2.14,37,-990,0.691032391,11,912,-4.085607226,-5,70
-2.25,39,-992,0.94227763,15,912,-2.526111004,-3,68
-2.27,39,-986,0.816658937,13,912,0,0,66
-2.38,41,-988,0.691032391,11,912,-6.054177737,-7,66
-2.37,41,-992,0.691032391,11,912,-4.205347168,-5,68
-2.43,42,-990,0.562930368,9,916,-2.526111004,-3,68
-2.25,39,-994,0.689520432,11,914,-2.602556117,-3,66
-2.25,39,-992,0.814872178,13,914,-0.818453548,-1,70
-2.26,39,-988,0.691032391,11,912,-4.205347168,-5,68
-2.01,35,-996,0.940216124,15,914,0,0,66
-2.02,35,-994,0.94227763,15,912,-0.86804942,-1,66
-2.37,41,-992,0.688015073,11,916,-4.205347168,-5,68
-2.36,41,-994,0.814872178,13,914,-2.602556117,-3,66
-2.02,35,-990,0.691032391,11,912,-0.842522291,-1,68
-2.37,41,-992,0.692550996,11,910,-2.454025936,-3,70
-2.14,37,-990,0.820256063,13,908,-0.842522291,-1,68
-2.26,39,-990,0.940216124,15,914,0,0,66
-2.26,39,-990,0.565399201,9,912,-4.467148615,-5,64
-2.14,37,-988,0.566641756,9,910,-5.877378863,-7,68
-2.38,41,-988,0.816658937,13,912,-2.526111004,-3,68
-2.37,41,-990,0.689520432,11,914,-2.602556117,-3,66
-2.24,39,-998,0.94227763,15,912,-2.526111004,-3,68
-1.78,31,-996,0.818453548,13,910,-0.86804942,-1,66
-2.14,37,-992,0.818453548,13,910,0,0,70
-2.14,37,-990,0.689520432,11,914,0,0,66
-2.14,37,-992,0.94227763,15,912,0,0,68
-2.38,41,-988,0.566641756,9,910,-0.842522291,-1,68
-2.43,42,-990,0.565399201,9,912,-2.454025936,-3,70
-2.36,41,-994,0.688015073,11,916,-0.86804942,-1,66
-2.36,41,-994,0.816658937,13,912,-0.86804942,-1,66
-2.14,37,-990,0.564162084,9,914,-0.895171617,-1,64
-2.14,37,-990,0.691032391,11,912,-0.86804942,-1,66
-2.01,35,-996,0.948516743,15,906,-0.86804942,-1,66
-2.54,44,-990,0.940216124,15,914,2.526111004,3,68
-2.42,42,-994,0.562930368,9,916,-0.774218354,-1,74
-2.42,42,-992,0.938163618,15,916,-5.710579784,-7,70
-2.43,42,-988,0.818453548,13,910,-0.818453548,-1,70
-2.37,41,-992,0.946427879,15,908,-4.205347168,-5,68
-2.02,35,-990,0.825711559,13,902,-0.86804942,-1,66
-2.44,42,-986,0.948516743,15,906,-2.454025936,-3,70
-2.78,48,-988,0.94227763,15,912,0,0,80
-3.13,54,-988,0.688015073,11,916,-2.147580406,-3,80
-3.12,54,-990,0.938163618,15,916,-2.070025812,-3,83
-3.13,54,-986,0.816658937,13,912,-0.698692749,-1,82
-3.03,52,-984,0.569143321,9,906,-2.147580406,-3,80
-3,52,-992,0.948516743,15,906,-0.698692749,-1,82
-3.13,54,-986,0.695608317,11,906,-0.698692749,-1,82
-3.24,56,-988,0.818453548,13,910,-1.974929393,-3,87
-3.48,60,-988,0.692550996,11,910,-3.289234987,-5,87
-3.59,62,-988,0.944348195,15,910,-3.289234987,-5,87
-3.48,60,-988,0.691032391,11,912,-1.930582927,-3,89
-3.59,62,-988,0.818453548,13,910,-4.398695069,-7,91
-3.82,66,-988,0.569143321,9,906,-4.497141098,-7,89
-4.04,70,-990,0.946427879,15,908,-1.808735093,-3,95
-4.39,76,-990,0.695608317,11,906,-2.891262835,-5,99
-4.38,76,-992,0.697147121,11,904,-2.726304619,-5,105
-4.28,74,-988,0.952722252,15,902,0,0,103
-4.5,78,-992,0.569143321,9,906,-1.668333547,-3,103
-4.63,80,-988,0.954839021,15,900,-2.6754204,-5,107
-5.25,91,-990,0.69407629,11,908,-2.4895471,-5,115
-5.49,95,-988,0.944348195,15,910,-1.420262225,-3,121
-6.04,105,-992,0.937140721,15,917,-1.363924342,-3,126
-5.49,95,-988,0.691032391,11,912,-2.236973832,-5,128
-5.5,95,-986,0.822066534,13,906,-2.327809646,-5,123
-5.39,93,-986,0.823885015,13,904,-0.465807994,-1,123
-5.53,95,-982,0.820256063,13,908,-3.310933772,-7,121
-5.4,93,-984,0.823885015,13,904,-3.310933772,-7,121
-5.39,93,-986,0.952722252,15,902,-2.366242458,-5,121
-5.5,95,-986,1.204045366,19,904,-2.366242458,-5,121
-5.73,99,-986,0.697147121,11,904,-1.342620887,-3,128
-5.85,101,-986,0.950614847,15,904,-3.130237542,-7,128
-6.08,105,-986,1.070233724,17,910,-2.236973832,-5,128
-6.1,105,-982,0.946427879,15,908,-3.130237542,-7,128
-5.86,101,-984,0.698692749,11,902,-4.118180074,-9,125
-5.98,103,-984,0.823885015,13,904,-3.130237542,-7,128
-5.85,101,-986,0.952722252,15,902,-1.374831566,-3,125
-5.85,101,-986,0.952722252,15,902,-2.236973832,-5,128
-5.95,103,-988,0.950614847,15,904,-3.179822684,-7,126
-6.08,105,-986,0.825711559,13,902,-3.130237542,-7,128
-6.22,107,-982,0.825711559,13,902,-4.836572136,-11,130
-6.45,111,-982,0.695608317,11,906,-1.321972568,-3,130
-6.55,113,-984,0.948516743,15,906,-1.210291339,-3,142
-6.78,117,-984,0.823885015,13,904,-2.94644049,-7,136
-6.56,113,-982,0.950614847,15,904,-2.075021509,-5,138
-6.68,115,-982,0.948516743,15,906,-2.903812075,-7,138
-6.77,117,-986,0.698692749,11,902,-2.862398533,-7,140
-6.79,117,-982,1.077335376,17,904,-1.988633206,-5,144
-6.69,115,-980,0.697147121,11,904,-2.016619159,-5,142
-6.78,117,-984,1.077335376,17,904,-1.245361355,-3,138
-6.55,113,-984,0.701804656,11,898,-1.988633206,-5,144
-6.78,117,-984,0.954839021,15,900,-2.016619159,-5,142
-6.81,117,-980,0.954839021,15,900,-2.903812075,-7,138
-6.91,119,-982,1.079723582,17,902,-1.988633206,-5,144
-6.92,119,-980,0.954839021,15,900,-1.909147969,-5,150
-7.44,128,-980,0.695608317,11,906,-1.85959499,-5,154
-7.54,130,-982,1.074957711,17,906,-2.536755806,-7,158
-8.36,144,-980,0.818453548,13,910,-2.444062342,-7,164
-7.64,132,-984,0.820256063,13,908,-1.047974195,-3,164
-8.05,138,-976,1.077335376,17,904,-1.812548447,-5,158
-7.77,134,-982,0.698692749,11,902,-1.789906423,-5,160
-7.43,128,-982,0.961246138,15,894,-1.835770448,-5,156
-7.79,134,-980,1.086952145,17,896,-1.812548447,-5,158
-7.77,134,-982,1.084531895,17,898,-2.474198682,-7,162
-8,138,-982,0.703371027,11,896,-1.767822922,-5,162
-8,138,-982,0.825711559,13,902,-3.14112249,-9,164
-8.62,148,-976,0.825711559,13,902,-2.290604686,-7,175
-8.98,154,-974,0.820256063,13,908,-1.600020974,-5,179
-9.23,158,-972,0.952722252,15,902,-0.97101966,-3,177
-8.85,152,-976,0.825711559,13,902,-2.290604686,-7,175
-8.83,152,-978,1.077335376,17,904,-2.290604686,-7,175
-8.49,146,-978,1.084531895,17,898,-0.993466533,-3,173
-8.93,154,-980,0.961246138,15,894,-0.97101966,-3,177
-8.49,146,-978,0.961246138,15,894,-1.674834074,-5,171
-8.47,146,-980,0.838727688,13,888,-2.344126992,-7,171
-9.06,156,-978,0.838727688,13,888,-1.636573215,-5,175
-9.73,167,-974,0.959100901,15,896,-2.785159909,-9,185
-9.92,171,-978,1.206714301,19,902,-1.53160421,-5,187
-9.67,166,-974,1.214792564,19,896,-3.22864032,-11,195
-9.8,169,-978,1.08938322,17,894,-2.642539115,-9,195
-10.12,175,-980,0.956965216,15,898,-1.453892065,-5,197
-10.51,181,-976,1.086952145,17,896,-1.994564637,-7,201
-10.78,185,-972,1.082122398,17,900,-2.513804358,-9,205
-10.57,181,-970,0.956965216,15,898,-3.041835043,-11,207
-10.78,185,-972,0.959100901,15,896,-2.513804358,-9,205
-10.64,183,-974,0.834967111,13,892,-1.410937521,-5,203
-10.32,177,-972,0.965565529,15,890,-3.132457874,-11,201
-10.71,183,-968,1.225733317,19,888,-2.4895471,-9,207
-11.03,189,-970,1.091825192,17,892,-1.383683732,-5,207
-11.59,199,-970,0.963400993,15,892,-2.430902653,-9,212
-11.71,201,-970,0.959100901,15,896,-2.321525161,-9,222
-11.71,201,-970,0.961246138,15,894,-1.313889952,-5,218
-11.57,199,-972,0.83309944,13,894,-2.862398533,-11,220
-11.59,199,-970,1.091825192,17,892,-2.300819634,-9,224
-11.59,199,-970,0.963400993,15,892,-2.888614795,-11,218
-11.48,197,-970,0.967739814,15,888,-2.40821081,-9,214
-11.03,189,-970,1.111762245,17,876,-2.430902653,-9,212
-11.23,193,-972,0.978759775,15,878,-1.891150279,-7,212
-11.62,199,-968,0.969923911,15,886,-1.873488633,-7,214
-12.01,205,-964,1.094278136,17,890,-2.240860259,-9,230
-12.12,207,-964,1.351668917,21,890,-2.240860259,-9,230
-12.18,208,-964,1.225733317,19,888,-2.221561938,-9,232
-12.01,205,-964,0.836843175,13,890,-1.728223609,-7,232
-12.35,212,-968,1.099217234,17,886,-2.762121854,-11,228
-12.18,208,-964,0.842522291,13,884,-2.81136702,-11,224
-12.26,210,-966,1.094278136,17,890,-1.713461311,-7,234
-11.84,203,-968,1.10671004,17,880,-2.342606528,-9,220
-12.15,208,-966,1.101703539,17,884,-2.786527053,-11,226
-12.31,210,-962,0.838727688,13,888,-2.202593011,-9,234
-12.52,214,-964,0.967739814,15,888,-1.670649365,-7,240
-12.74,218,-964,1.222979698,19,890,-1.656850073,-7,242
-12.86,220,-964,1.096742125,17,888,-2.624213891,-11,240
-12.72,218,-966,1.096742125,17,888,-3.179822684,-13,234
-12.74,218,-964,0.972117888,15,884,-2.668628329,-11,236
-12.47,214,-968,1.228499363,19,886,-1.22407966,-5,234
-12.67,218,-970,0.972117888,15,884,-2.147580406,-9,240
-12.63,216,-964,1.101703539,17,884,-1.698948999,-7,236
-12.4,212,-964,1.231277918,19,884,-2.165610189,-9,238
-12.65,216,-962,0.972117888,15,884,-2.668628329,-11,236
-13.02,222,-960,0.840620708,13,886,-2.165610189,-9,238
-12.99,222,-962,1.354712083,21,888,-2.165610189,-9,238
-12.72,218,-966,1.099217234,17,886,-1.193486633,-5,240
-12.86,220,-964,0.972117888,15,884,-2.624213891,-11,240
-12.97,222,-964,1.096742125,17,888,-2.624213891,-11,240
-13.11,224,-962,0.974321813,15,882,-2.165610189,-9,238
-13.08,224,-964,1.236872901,19,880,-2.624213891,-11,240
-13.11,224,-962,1.231277918,19,884,-1.154997667,-5,248
-13.06,224,-966,1.10671004,17,880,-3.07490974,-13,242
-12.88,220,-962,1.10671004,17,880,-2.112406331,-9,244
-12.77,218,-962,0.98099395,15,876,-3.636780377,-15,236
-13.16,224,-958,0.848279008,13,878,-1.670649365,-7,240
-13.42,230,-964,1.101703539,17,884,-1.61678653,-7,248
-13.64,234,-964,0.969923911,15,886,-2.4895471,-11,253
-13.78,236,-962,1.096742125,17,888,-2.5193834,-11,250
-13.63,232,-957,1.104201115,17,882,-2.053545761,-9,251
-13.59,232,-960,1.10923039,17,878,-2.053545761,-9,251
-14.15,242,-960,1.101703539,17,884,-2.450846907,-11,257
-14.01,240,-962,0.844432496,13,882,-2.4895471,-11,253
-14.04,240,-960,0.974321813,15,882,-2.450846907,-11,257
-13.9,238,-962,1.101703539,17,884,-1.572426751,-7,255
-13.61,232,-958,1.10671004,17,880,-2.005642681,-9,257
-13.92,238,-960,1.10923039,17,878,-1.597472462,-7,251
-13.98,240,-964,1.242518956,19,876,-2.037325933,-9,253
-13.7,234,-960,1.242518956,19,876,-2.918427896,-13,255
-13.9,238,-962,0.986624264,15,871,-1.597472462,-7,251
-13.74,234,-957,1.11558177,17,873,-2.037325933,-9,253
-14.37,246,-960,0.976535752,15,880,-1.959922676,-9,263
-14.92,255,-957,1.236872901,19,880,-2.359160616,-11,267
-14.7,251,-957,1.111762245,17,876,-2.413330789,-11,261
-14.37,246,-960,0.98099395,15,876,-2.359160616,-11,267
-14.51,248,-958,0.984364401,15,873,-2.359160616,-11,267
-14.42,246,-957,0.984364401,15,873,-1.959922676,-9,263
-14.7,250,-953,1.381142933,21,871,-1.974929393,-9,261
-14.68,251,-958,1.246787435,19,873,-2.376945256,-11,265
-14.92,255,-957,1.111762245,17,876,-1.513118018,-7,265
-14.7,251,-957,1.111762245,17,876,-1.902108327,-9,271
-14.84,253,-955,0.982114867,15,875,-2.324377536,-11,271
-14.84,253,-955,1.113032511,17,875,-2.359160616,-11,267
-14.92,255,-957,0.982114867,15,875,-2.341639986,-11,269
-14.73,251,-955,1.11558177,17,873,-2.376945256,-11,265
-14.68,251,-958,0.982114867,15,875,-2.376945256,-11,265
-14.63,250,-958,1.111762245,17,876,-3.191619193,-15,269
-14.79,253,-958,1.243938532,19,875,-2.324377536,-11,271
-14.53,248,-957,1.11558177,17,873,-1.916239891,-9,269
-14.81,253,-957,1.249649416,19,871,-1.501789011,-7,267
-14.79,253,-958,1.111762245,17,876,-2.766781931,-13,269
-14.79,253,-958,0.982114867,15,875,-2.290604686,-11,275
-15.14,259,-957,1.243938532,19,875,-1.46879728,-7,273
-14.88,255,-960,0.984364401,15,873,-2.290604686,-11,275
-15.02,257,-958,0.98099395,15,876,-2.290604686,-11,275
-15.03,257,-957,1.509158162,23,873,-1.860936714,-9,277
-15.02,257,-958,1.118142731,17,871,-1.46879728,-7,273
-14.81,251,-949,0.984364401,15,873,-2.324377536,-11,271
-14.84,253,-955,0.986624264,15,871,-1.458119746,-7,275
-15.14,259,-957,1.113032511,17,875,-2.274083451,-11,277
-15.09,257,-953,1.246787435,19,873,-1.874461179,-9,275
-15.4,263,-955,0.986624264,15,871,-2.257798709,-11,279
-15.23,259,-951,1.120715477,17,869,-1.019387898,-5,281
-15.46,263,-951,1.381142933,21,871,-2.257798709,-11,279
-16.02,273,-951,1.243938532,19,875,-2.210313756,-11,285
-16.06,275,-955,1.11558177,17,873,-1.796138952,-9,287
-16.06,275,-955,1.242518956,19,876,-2.940684592,-15,292
-15.79,269,-951,1.11558177,17,873,-1.377980024,-7,291
-15.68,267,-951,1.11558177,17,873,-2.971156314,-15,289
-15.83,269,-949,1.252524564,19,869,-1.834464743,-9,281
-15.68,267,-951,1.387512503,21,867,-1.406978589,-7,285
-16.27,277,-949,1.377980024,21,873,-2.164784091,-11,291
-16.49,281,-949,1.113032511,17,875,-2.549150217,-13,292
-16.38,279,-949,1.252524564,19,869,-2.920714691,-15,294
-16.57,283,-951,1.387512503,21,867,-2.920714691,-15,294
-16.26,275,-943,1.246787435,19,873,-2.531831702,-13,294
-16.53,281,-947,1.120715477,17,869,-2.157377464,-11,292
-16.72,285,-949,1.249649416,19,871,-2.142715154,-11,294
-16.57,283,-951,1.246787435,19,873,-1.718353983,-9,300
-16.43,281,-953,1.387512503,21,867,-2.113980149,-11,298
-16.42,279,-947,1.393941084,21,863,-2.142715154,-11,294
-16.57,283,-951,1.118142731,17,871,-2.128250708,-11,296
-16.89,287,-945,1.120715477,17,869,-2.099899607,-11,300
-16.6,283,-949,0.988894525,15,869,-2.099899607,-11,300
-16.46,281,-951,0.986624264,15,871,-2.113980149,-11,298
-16.57,283,-951,0.859039884,13,867,-1.741560778,-9,296
-16.53,281,-947,0.995768426,15,863,-0.967739814,-5,296
-16.94,289,-949,1.387512503,21,867,-2.843473465,-15,302
-16.86,287,-947,1.246787435,19,873,-2.448650858,-13,304
-16.86,287,-947,1.252524564,19,869,-2.862398533,-15,300
-17.15,291,-943,1.387512503,21,867,-2.086005314,-11,302
-16.68,285,-951,1.25541297,19,867,-2.086005314,-11,302
-16.67,283,-945,1.123300087,17,867,-1.319074531,-7,304
-16.42,279,-947,1.133758837,17,859,-1.75340076,-9,294
-16.7,283,-943,1.530181794,23,861,-2.497890721,-13,298
-17.39,296,-945,1.384320392,21,869,-2.0722936,-11,304
-17.14,292,-947,1.381142933,21,871,-2.032218654,-11,310
-17.17,292,-945,1.246787435,19,873,-2.006351812,-11,314
-17.5,296,-939,1.252524564,19,869,-2.006351812,-11,314
-17.5,296,-939,1.261229927,19,863,-1.652300814,-9,312
-17.61,298,-939,1.261229927,19,863,-2.416888155,-13,308
-17.21,292,-943,1.258314727,19,865,-1.652300814,-9,312
-17.15,291,-943,1.267101031,19,859,-2.401313641,-13,310
-17.21,292,-943,1.136404022,17,857,-2.058760891,-11,306
-17.76,302,-943,0.988894525,15,869,-1.621142123,-9,318
-17.98,306,-943,1.390719366,21,865,-1.277079929,-7,314
-17.79,302,-941,1.258314727,19,865,-1.641782383,-9,314
-17.83,304,-945,1.264158663,19,861,-1.993663663,-11,316
-17.54,298,-943,1.125896645,17,865,-2.326356364,-13,320
-17.94,304,-939,1.133758837,17,859,-2.326356364,-13,320
-17.98,304,-937,1.136404022,17,857,-1.968762603,-11,320
-17.98,306,-943,1.258314727,19,865,-2.683768884,-15,320
-17.79,302,-941,1.264158663,19,861,-1.944475667,-11,324
-17.98,304,-937,1.264158663,19,861,-1.944475667,-11,324
-18.12,308,-941,1.270057126,19,857,-2.326356364,-13,320
-18.31,310,-937,1.273027043,19,855,-1.956543797,-11,322
-18.45,314,-941,1.403696407,21,857,-1.944475667,-11,324
-18.42,312,-937,1.667039491,25,859,-2.269676045,-13,328
-18.64,316,-937,1.406978589,21,855,-2.58689943,-15,332
-19.07,324,-937,1.133758837,17,859,-1.891960994,-11,333
-18.86,320,-937,1.270057126,19,857,-2.563764216,-15,335
-18.93,322,-939,1.393941084,21,863,-2.563764216,-15,335
-18.64,316,-937,1.400429499,21,859,-1.88067384,-11,335
-18.38,312,-939,1.14173159,17,853,-1.891960994,-11,333
-18.75,318,-937,1.420262225,21,847,-1.552814914,-9,332
-18.97,322,-937,1.144414148,17,851,-1.88067384,-11,335
-19.37,328,-933,1.279008736,19,851,-2.170516178,-13,343
-19.48,330,-933,1.273027043,19,855,-1.836840135,-11,343
-19.56,333,-937,1.406978589,21,855,-2.475216024,-15,347
-19.83,335,-929,1.273027043,19,855,-2.145519338,-13,347
-19.94,337,-929,1.413589207,21,851,-2.157945406,-13,345
-19.97,339,-933,1.012185247,15,849,-2.13323549,-13,349
-20.12,341,-931,1.285046898,19,847,-2.44704292,-15,351
-20.01,339,-931,1.555461731,23,847,-2.145519338,-13,347
-19.9,337,-931,1.019387898,15,843,-2.121091437,-13,351
-20.05,339,-929,1.282020709,19,849,-2.419503559,-15,355
-20.05,339,-929,1.282020709,19,849,-2.44704292,-15,351
-20.16,341,-929,1.019387898,15,843,-1.784839151,-11,353
-20.37,345,-929,1.294211783,19,841,-2.13323549,-13,349
-20.3,343,-927,1.559141482,23,845,-2.085474587,-13,357
-20.67,349,-925,1.282020709,19,849,-2.392576806,-15,359
-21.24,361,-929,1.276010881,19,853,-2.97982352,-19,365
-20.95,355,-927,1.551799304,23,849,-2.637771629,-17,369
-20.74,351,-927,1.555461731,23,847,-3.012780459,-19,361
-20.93,353,-923,1.288087406,19,845,-2.696141081,-17,361
-20.85,353,-927,1.294211783,19,841,-2.37933681,-15,361
-21.19,357,-921,1.433799028,21,839,-2.062386902,-13,361
-21.06,357,-927,1.56283868,23,843,-1.73570053,-11,363
-21.06,357,-927,1.423622411,21,845,-2.366242458,-15,363
-21.25,359,-923,1.426998531,21,843,-2.006843043,-13,371
-21.43,363,-925,1.152537981,17,845,-1.698295185,-11,371
-21.73,367,-921,1.285046898,19,847,-2.302873561,-15,373
-21.75,369,-925,1.288087406,19,845,-1.959350046,-13,380
-21.58,365,-923,1.426998531,21,843,-2.575053109,-17,378
-21.88,369,-919,1.433799028,21,839,-1.680190476,-11,375
-21.81,367,-917,1.581590776,23,833,-2.595625471,-17,375
-21.98,371,-919,1.294211783,19,841,-1.980177688,-13,376
-21.98,371,-919,1.426998531,21,843,-2.561518297,-17,380
-22.05,371,-916,1.437223635,21,837,-1.949099602,-13,382
-22.2,375,-919,1.160777961,17,839,-1.949099602,-13,382
-21.81,367,-917,1.308206831,19,832,-2.272444419,-15,378
-21.66,365,-919,1.44933965,21,830,-1.980177688,-13,376
-22.53,380,-916,1.300394667,19,837,-2.54812493,-17,382
-22.64,382,-916,1.291142333,19,843,-2.191366276,-15,392
-23,388,-914,1.706754984,25,839,-2.169252517,-15,396
-22.62,380,-912,1.440664638,21,835,-2.191366276,-15,392
-22.42,378,-916,1.032862481,15,832,-1.615602699,-11,390
-22.62,380,-912,1.452838972,21,828,-2.213935314,-15,388
-22.79,384,-914,1.58349076,23,832,-2.202593011,-15,390
-22.47,378,-914,1.58349076,23,832,-2.191366276,-15,392
-22.77,382,-910,1.440664638,21,835,-2.43360041,-17,400
-23.15,390,-912,1.445857141,21,832,-2.191366276,-15,392
-23,388,-914,1.444122154,21,833,-1.899414571,-13,392
-22.73,382,-912,1.721106101,25,832,-2.421507394,-17,402
-23.05,388,-912,1.44933965,21,830,-2.169252517,-15,396
-23.05,388,-912,1.317706206,19,826,-1.880242407,-13,396
-22.94,386,-912,1.308206831,19,832,-2.760849198,-19,394
-23,388,-914,1.456355229,21,826,-1.889779882,-13,394
-22.88,384,-910,1.314524459,19,828,-2.180253351,-15,394
