Angle1,x1,y1,x2,y2,x3,y3
-2.46,42,-976,15,904,-3,72
-2.58,44,-976,15,904,-9,74
-2.59,44,-974,15,906,-7,78
-2.58,44,-978,15,906,-3,74
-2.69,46,-980,15,906,-7,74
-2.82,48,-976,17,906,-3,72
-2.59,44,-972,13,902,-7,76
-2.7,46,-976,11,904,-3,74
-2.7,46,-974,13,906,-7,76
-2.57,44,-980,15,902,-7,74
-2.46,42,-976,13,908,-7,76
-2.58,44,-978,15,908,-7,70
-2.69,46,-980,13,906,-3,74
-2.8,48,-980,13,910,-7,74
-2.58,44,-976,15,906,-3,74
-2.82,48,-974,15,904,-5,76
-2.7,46,-976,15,906,-1,76
-2.59,44,-972,19,900,-9,76
-2.41,41,-976,15,904,-1,76
-2.46,42,-976,15,904,-9,74
-2.71,46,-972,13,908,-3,74
-2.69,46,-978,17,906,-3,74
-2.59,44,-974,19,902,-5,74
-2.7,46,-976,13,908,-1,72
-2.45,42,-980,11,908,-5,70
-2.82,48,-974,13,908,-7,76
-2.58,44,-976,13,910,-5,72
-2.59,44,-974,17,904,-7,76
-2.59,44,-974,13,908,-7,76
-2.58,44,-976,15,908,-5,72
-2.48,42,-970,19,910,-5,74
-2.6,44,-970,15,906,-5,74
-2.41,41,-974,15,904,-7,72
-2.59,44,-972,15,912,-1,72
-2.59,44,-974,17,910,-3,70
-2.71,46,-972,11,908,-7,74
-2.72,46,-968,13,910,-3,74
-2.6,44,-970,11,906,-9,74
-2.59,44,-974,15,906,-7,70
-2.59,44,-972,15,906,-5,72
-2.71,46,-972,17,908,-1,70
-2.72,46,-970,13,910,-3,76
-2.72,46,-970,17,912,-3,72
-2.72,46,-970,13,904,-9,78
-2.59,44,-972,13,906,-3,74
-2.7,46,-976,13,906,-3,72
-2.47,42,-974,17,906,-7,72
-2.47,42,-974,13,910,-7,72
-2.58,44,-976,17,910,-5,72
-2.71,46,-972,17,908,-3,74
-2.46,42,-976,13,910,-5,72
-2.59,44,-972,19,908,-5,74
-2.47,42,-972,15,908,-5,74
-2.47,42,-974,15,910,-5,74
-2.58,44,-978,17,906,-5,74
-2.6,44,-970,13,904,-7,68
-2.94,50,-974,11,904,-5,72
-2.7,46,-976,17,908,-3,74
-2.7,46,-976,15,904,-3,76
-2.7,46,-976,15,908,-9,72
-2.59,44,-974,13,908,-5,74
-2.84,48,-968,15,908,-3,74
-2.6,44,-970,11,906,-5,74
-2.69,46,-978,15,906,-5,74
-2.59,44,-972,15,904,-5,72
-2.83,48,-970,15,906,-5,70
-2.48,42,-968,15,906,-7,76
-2.6,44,-970,19,908,-5,76
-2.41,41,-974,11,906,-5,74
-2.41,41,-974,13,906,-7,78
-2.58,44,-976,15,910,-5,76
-2.41,41,-976,13,904,-3,78
-2.7,46,-976,15,906,-11,72
-2.47,42,-972,15,906,-5,74
-2.59,44,-972,13,906,-5,70
-2.47,42,-974,15,906,-3,78
