Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3,,Angle_t
-10.12,171,-958,1.35776898,21,886,-3.16387622,-11,199,,10.92387296
-8.32,140,-957,1.222979698,19,890,-3.786103182,-9,136,,8.939544099
-3.7,62,-958,-0.193565634,-3,888,-1.847605945,-3,93,,3.993890247
-18.76,326,-960,3.909342033,60,878,-1.097483487,-5,261,,20.3698335
-13.4,228,-957,1.623591518,25,882,-3.764026063,-15,228,,14.49383387
-11.08,187,-955,1.363924342,21,882,-3.027238103,-11,208,,11.97045305
-10.96,185,-955,1.096742125,17,888,-3.041835043,-11,207,,11.76826141
-10.71,181,-957,1.094278136,17,890,-1.42497094,-5,201,,11.49548834
-10.52,177,-953,1.096742125,17,888,-2.513804358,-9,205,,11.27267689
-10.36,175,-957,1.228499363,19,886,-3.737620803,-13,199,,11.17304372
-10.48,177,-957,1.225733317,19,888,-1.410937521,-5,203,,11.27267689
-10.36,175,-957,1.351668917,21,890,-2.014594077,-7,199,,11.12408296
-10.35,175,-958,1.354712083,21,888,-3.132457874,-11,201,,11.14851027
-10.35,175,-958,0.967739814,15,888,-2.563764216,-9,201,,11.14851027
-10.24,173,-958,1.094278136,17,890,-3.132457874,-11,201,,11.00006887
-9.81,167,-966,1.08938322,17,894,-4.153843373,-13,179,,10.58093025
-12.88,218,-953,0.460460257,7,871,-2.454025936,-9,210,,14.05168759
-11.16,189,-958,1.099217234,17,886,-3.071454935,-11,205,,12.04172228
-10.22,173,-960,1.225733317,19,888,-2.589495792,-9,199,,11.0242375
-10.33,175,-960,1.099217234,17,886,-3.19593054,-11,197,,11.17304372
-10.36,175,-957,1.096742125,17,888,-2.615748759,-9,197,,11.14851027
-10.35,175,-958,1.360839702,21,884,-2.077169908,-7,193,,11.19768401
-10.35,175,-958,1.094278136,17,890,-2.642539115,-9,195,,11.12408296
-10.45,177,-960,0.967739814,15,888,-2.014594077,-7,199,,11.27267689
-10.24,173,-958,1.228499363,19,886,-2.642539115,-9,195,,11.04851124
-10.08,171,-962,1.096742125,17,888,-1.46879728,-5,195,,10.89985961
-10.43,177,-962,1.228499363,19,886,-3.737620803,-13,199,,11.29746938
-10.25,173,-957,0.969923911,15,886,-2.014594077,-7,199,,11.04851124
-10.24,173,-958,1.096742125,17,888,-3.16387622,-11,199,,11.0242375
-10.27,173,-955,1.354712083,21,888,-2.615748759,-9,197,,11.0242375
-10.24,173,-958,1.096742125,17,888,-2.055883977,-7,195,,11.0242375
-10.56,179,-960,1.099217234,17,886,-2.642539115,-9,195,,11.42178716
-10,169,-958,1.231277918,19,884,-2.055883977,-7,195,,10.82298592
-10.36,175,-957,1.35776898,21,886,-2.589495792,-9,199,,11.17304372
-10.35,175,-958,1.101703539,17,884,-2.589495792,-9,199,,11.19768401
-10.33,175,-960,1.228499363,19,886,-2.014594077,-7,199,,11.17304372
-10.5,177,-955,1.234069069,19,882,-2.563764216,-9,201,,11.34737865
-10.22,173,-960,0.840620708,13,886,-2.615748759,-9,197,,11.04851124
-10.48,177,-957,1.487024774,23,886,-2.642539115,-9,195,,11.29746938
-10.59,179,-957,1.099217234,17,886,-1.994564637,-7,201,,11.42178716
-10.35,175,-958,1.228499363,19,886,-1.994564637,-7,201,,11.17304372
-10.38,175,-955,1.101703539,17,884,-3.775456996,-13,197,,11.19768401
-10.12,171,-958,1.234069069,19,882,-2.615748759,-9,197,,10.97221458
-10.24,173,-958,1.231277918,19,884,-3.22864032,-11,195,,11.07289077
-10.31,175,-962,1.234069069,19,882,-3.775456996,-13,197,,11.22243183
-10.45,177,-960,1.096742125,17,888,-2.589495792,-9,199,,11.27267689
-10.36,175,-957,1.236872901,19,880,-2.055883977,-7,195,,11.24728786
-10.24,173,-958,0.967739814,15,888,-2.589495792,-9,199,,11.0242375
-10.62,179,-955,0.840620708,13,886,-2.615748759,-9,197,,11.42178716
-10.35,175,-958,1.228499363,19,886,-1.994564637,-7,201,,11.17304372
-10.35,175,-958,1.225733317,19,888,-3.101656777,-11,203,,11.14851027
-10.35,175,-958,1.354712083,21,888,-3.700534402,-13,201,,11.14851027
-10.35,175,-958,0.965565529,15,890,-2.589495792,-9,199,,11.12408296
-10.27,173,-955,1.099217234,17,886,-1.42497094,-5,201,,11.04851124
-10.38,175,-955,1.096742125,17,888,-2.563764216,-9,201,,11.14851027
-10.25,173,-957,1.231277918,19,884,-3.775456996,-13,197,,11.07289077
-10.27,173,-955,1.360839702,21,884,-2.035029698,-7,197,,11.07289077
-10.33,175,-960,1.351668917,21,890,-2.615748759,-9,197,,11.12408296
-10.48,177,-957,1.222979698,19,890,-2.589495792,-9,199,,11.24799159
-10.58,179,-958,0.961246138,15,894,-2.642539115,-9,195,,11.32223032
-10.29,173,-953,1.228499363,19,886,-2.615748759,-9,197,,11.04851124
-10.33,175,-960,1.091825192,17,892,-3.19593054,-11,197,,11.09976113
-10.25,173,-957,0.967739814,15,888,-2.589495792,-9,199,,11.0242375
-10.35,175,-958,0.969923911,15,886,-2.615748759,-9,197,,11.17304372
-10.31,175,-962,0.965565529,15,890,-2.014594077,-7,199,,11.12408296
-10.25,173,-957,1.225733317,19,888,-3.22864032,-11,195,,11.0242375
-10.33,175,-960,0.963400993,15,892,-2.014594077,-7,199,,11.09976113
-10.31,175,-962,1.099217234,17,886,-2.589495792,-9,199,,11.17304372
-10.45,177,-960,1.231277918,19,884,-2.035029698,-7,197,,11.32236973
-10.52,179,-964,1.231277918,19,884,-3.132457874,-11,201,,11.44694688
-10.54,179,-962,1.228499363,19,886,-3.737620803,-13,199,,11.42178716
-10.31,175,-962,0.974321813,15,882,-2.642539115,-9,195,,11.22243183
-10.54,179,-962,1.35776898,21,886,-2.563764216,-9,201,,11.42178716
-10.35,175,-958,1.228499363,19,886,-3.19593054,-11,197,,11.17304372
-10.36,175,-957,1.099217234,17,886,-2.035029698,-7,197,,11.17304372
-10.47,177,-958,1.228499363,19,886,-2.589495792,-9,199,,11.29746938
-10.58,179,-958,1.101703539,17,884,-2.615748759,-9,197,,11.44694688
-10.33,175,-960,0.972117888,15,884,-2.589495792,-9,199,,11.19768401
-10.45,177,-960,1.099217234,17,886,-1.974929393,-7,203,,11.29746938
-10.5,177,-955,1.099217234,17,886,-2.563764216,-9,201,,11.29746938
-10.48,177,-957,0.838727688,13,888,-3.19593054,-11,197,,11.27267689
-10.33,175,-960,1.228499363,19,886,-2.615748759,-9,197,,11.17304372
-10.59,179,-957,1.099217234,17,886,-2.615748759,-9,197,,11.42178716
-10.35,175,-958,1.360839702,21,884,-2.014594077,-7,199,,11.19768401
-10.5,177,-955,1.096742125,17,888,-3.700534402,-13,201,,11.27267689
-10.25,173,-957,1.101703539,17,884,-3.19593054,-11,197,,11.07289077
-9.9,167,-957,1.099217234,17,886,-1.515404356,-5,189,,10.67428322
-9.9,167,-957,1.225733317,19,888,-1.484011205,-5,193,,10.65079266
-10.24,173,-958,1.225733317,19,888,-2.014594077,-7,199,,11.0242375
-10.24,173,-958,1.101703539,17,884,-2.098901025,-7,191,,11.07289077
-9.9,167,-957,1.094278136,17,890,-3.296108265,-11,191,,10.62740409
-10.12,171,-958,1.099217234,17,886,-1.46879728,-5,195,,10.92387296
-9.9,167,-957,1.096742125,17,888,-3.262025849,-11,193,,10.65079266
-10.38,175,-955,1.096742125,17,888,-3.071454935,-11,205,,11.14851027
-10.38,175,-955,0.965565529,15,890,-3.737620803,-13,199,,11.12408296
-10.48,177,-957,1.096742125,17,888,-3.19593054,-11,197,,11.27267689
-10.75,181,-953,1.487024774,23,886,-2.014594077,-7,199,,11.54599605
-10.38,175,-955,1.228499363,19,886,-2.513804358,-9,205,,11.17304372
-10.73,181,-955,0.969923911,15,886,-2.589495792,-9,199,,11.54599605
-10.59,179,-957,1.096742125,17,888,-3.132457874,-11,201,,11.39673634
-10.73,181,-955,1.101703539,17,884,-1.974929393,-7,203,,11.57141444
-10.71,181,-957,1.099217234,17,886,-1.974929393,-7,203,,11.54599605
-10.59,179,-957,1.228499363,19,886,-2.014594077,-7,199,,11.42178716
-10.12,171,-958,1.228499363,19,886,-2.035029698,-7,197,,10.92387296
-10.7,181,-958,1.228499363,19,886,-3.132457874,-11,201,,11.54599605
-10.66,179,-951,1.099217234,17,886,-1.42497094,-5,201,,11.42178716
-10.5,177,-955,1.096742125,17,888,-1.974929393,-7,203,,11.27267689
-10.29,173,-953,0.840620708,13,886,-2.669883519,-9,193,,11.04851124
-9.58,162,-960,1.225733317,19,888,-3.296108265,-11,191,,10.33888637
-10.96,185,-955,1.234069069,19,882,-1.936795857,-7,207,,11.8460629
-11.29,191,-957,1.231277918,19,884,-2.385938451,-9,216,,12.19207245
-10.48,177,-957,0.972117888,15,884,-2.014594077,-7,199,,11.32236973
-10.33,175,-960,0.836843175,13,890,-3.814065915,-13,195,,11.12408296
-10.13,171,-957,0.963400993,15,892,-1.453892065,-5,197,,10.85214447
-10.45,177,-960,1.101703539,17,884,-2.589495792,-9,199,,11.32236973
-10.22,173,-960,1.099217234,17,886,-1.994564637,-7,201,,11.04851124
-10.33,175,-960,1.222979698,19,890,-2.563764216,-9,201,,11.12408296
-10.54,179,-962,0.965565529,15,890,-3.22864032,-11,195,,11.37179372
-10.22,173,-960,1.360839702,21,884,-2.014594077,-7,199,,11.07289077
-10.58,179,-958,0.840620708,13,886,-2.538538662,-9,203,,11.42178716
-10.36,175,-957,1.228499363,19,886,-2.589495792,-9,199,,11.17304372
-10.56,179,-960,1.096742125,17,888,-3.132457874,-11,201,,11.39673634
-10.59,179,-957,1.225733317,19,888,-3.737620803,-13,199,,11.39673634
-10.5,177,-955,0.972117888,15,884,-1.46879728,-5,195,,11.32236973
-10.1,171,-960,1.099217234,17,886,-3.22864032,-11,195,,10.92387296
-9.9,167,-957,1.096742125,17,888,-2.121091437,-7,189,,10.65079266
-9.58,162,-960,1.099217234,17,886,-3.934772855,-13,189,,10.36171972
-10.35,175,-958,0.967739814,15,888,-3.296108265,-11,191,,11.14851027
-9.72,164,-957,1.234069069,19,882,-3.330909591,-11,189,,10.53331825
-9.49,160,-957,1.099217234,17,886,-2.264749252,-7,177,,10.23651844
-9.13,154,-958,0.963400993,15,892,-2.264749252,-7,177,,9.79528955
-8.9,150,-958,0.967739814,15,888,-2.290604686,-7,175,,9.587810604
-9.11,154,-960,1.222979698,19,890,-4.019573088,-13,185,,9.81687363
-8.63,146,-962,0.836843175,13,890,-3.63817807,-11,173,,9.316084752
-9.33,158,-962,1.360839702,21,884,-1.565065426,-5,183,,10.13362075
-9.21,156,-962,0.972117888,15,884,-2.190568742,-7,183,,10.0079564
-9.46,160,-960,0.967739814,15,888,-2.190568742,-7,183,,10.2139491
-9.74,164,-955,1.612627118,25,888,-4.490441421,-15,191,,10.46372431
-9.79,166,-962,1.222979698,19,890,-2.669883519,-9,193,,10.56520387
-10.25,173,-957,1.101703539,17,884,-3.22864032,-11,195,,11.07289077
-10.04,169,-955,0.98099395,15,876,-2.121091437,-7,189,,10.91946032
-10.58,179,-958,0.98099395,15,876,-2.014594077,-7,199,,11.54868887
-10.93,185,-958,0.842522291,13,884,-2.4895471,-9,207,,11.82001665
-10.83,183,-957,1.084531895,17,898,-1.974929393,-7,203,,11.51834208
-10.71,181,-957,0.967739814,15,888,-1.936795857,-7,207,,11.52068758
-11.22,189,-953,0.974321813,15,882,-2.942513575,-11,214,,12.09472879
-11.54,195,-955,1.101703539,17,884,-2.970223662,-11,212,,12.43953293
-11.22,189,-953,1.231277918,19,884,-2.454025936,-9,210,,12.06816819
-10.75,181,-953,1.236872901,19,880,-3.041835043,-11,207,,11.62258381
-11.12,187,-951,0.842522291,13,884,-2.513804358,-9,205,,11.94414926
-11.08,187,-955,0.972117888,15,884,-2.4895471,-9,207,,11.94414926
-11.19,189,-955,1.490387568,23,884,-2.942513575,-11,214,,12.06816819
-11.03,185,-949,1.101703539,17,884,-3.071454935,-11,205,,11.82001665
-10.85,183,-955,1.10671004,17,880,-1.955676824,-7,205,,11.74745973
-10.5,177,-955,0.976535752,15,880,-1.439286262,-5,199,,11.37249683
-10.66,179,-951,0.976535752,15,880,-3.132457874,-11,201,,11.49759583
-10.73,181,-955,0.853136705,13,873,-2.563764216,-9,201,,11.71321231
-11.01,185,-951,1.101703539,17,884,-0.830313545,-3,207,,11.82001665
-12.43,210,-953,1.354712083,21,888,-3.321467996,-13,224,,13.30520539
-12.25,207,-953,1.34562341,21,894,-3.292139415,-13,226,,13.03670523
-12.34,208,-951,1.370135757,21,878,-2.738140116,-11,230,,13.32775221
-11.93,201,-951,0.593374424,9,869,-2.300819634,-9,224,,13.02347496
-12.59,212,-949,0.998081009,15,861,-2.738140116,-11,230,,13.83247972
-13.65,230,-947,1.236872901,19,880,-2.895755202,-13,257,,14.64734102
-14.08,238,-949,1.101703539,17,884,-2.450846907,-11,257,,15.06845292
-14.08,238,-949,1.239689501,19,878,-2.895755202,-13,257,,15.16669799
-13.17,222,-949,0.984364401,15,873,-1.145760159,-5,250,,14.26761345
-13.09,222,-955,0.851186966,13,875,-1.643276812,-7,244,,14.23632896
-12.82,216,-949,1.113032511,17,875,-2.646234893,-11,238,,13.86660616
-13.17,222,-949,1.113032511,17,875,-3.07490974,-13,242,,14.23632896
-12.34,208,-951,0.995768426,15,863,-3.179822684,-13,234,,13.55093126
-12.64,212,-945,1.123300087,17,867,-1.77407671,-7,226,,13.74039336
-13.48,228,-951,1.236872901,19,880,-2.581252661,-11,244,,14.5253825
-14.11,238,-947,1.113032511,17,875,-2.021360214,-9,255,,15.21629113
-14.14,238,-945,1.125896645,17,865,-1.572426751,-7,255,,15.3839126
-14.39,242,-943,1.123300087,17,867,-1.990167596,-9,259,,15.59562607
-14.53,246,-949,1.231277918,19,884,-1.990167596,-9,259,,15.550814
-14.14,238,-945,0.855095397,13,871,-1.584850687,-7,253,,15.28290996
-13.94,234,-943,1.258314727,19,865,-2.053545761,-9,251,,15.13731785
-13.99,236,-947,1.387512503,21,867,-1.105956166,-5,259,,15.2271203
-14.39,242,-943,1.249649416,19,871,-2.394999916,-11,263,,15.52746738
-14.62,246,-943,1.243938532,19,875,-2.851449623,-13,261,,15.70291211
-14.87,251,-945,1.243938532,19,875,-3.168112967,-15,271,,16.00587912
-14.76,248,-941,1.246787435,19,873,-1.916239891,-9,269,,15.85863907
-13.99,236,-947,0.993466533,15,865,-2.413330789,-11,261,,15.26068761
-14.65,248,-949,1.5126219,23,871,-2.829800976,-13,263,,15.89321638
-15.13,255,-943,1.623591518,25,882,-2.746394255,-13,271,,16.12537127
-14.48,244,-945,1.500567808,23,878,-1.501789011,-7,267,,15.53080586
-14.25,240,-945,1.243938532,19,875,-3.264276091,-15,263,,15.33816027
-14.16,238,-943,0.731960295,11,861,-1.548154079,-7,259,,15.45197451
-14.68,246,-939,1.264158663,19,861,-2.895755202,-13,257,,15.94535861
-15.66,265,-945,1.644084935,25,871,-2.99182375,-15,287,,16.92223813
-16.26,275,-943,1.373262725,21,876,-3.343368326,-17,291,,17.42843745
-16.84,283,-935,1.243938532,19,875,-2.481258999,-13,300,,17.92264743
-16.84,283,-935,1.131125936,17,861,-1.729879577,-9,298,,18.19500909
-16.54,277,-933,1.540914753,23,855,-2.549150217,-13,292,,17.9510694
-15.97,267,-933,0.740560521,11,851,-1.406978589,-7,285,,17.41913191
-16.24,273,-937,1.282020709,19,849,-2.971156314,-15,289,,17.82540056
-16.99,285,-933,1.390719366,21,865,-2.901013958,-15,296,,18.2359633
-17.34,292,-935,1.5126219,23,871,-2.464847154,-13,302,,18.53352119
-17.38,292,-933,1.264158663,19,861,-2.0722936,-11,304,,18.7338368
-17.21,289,-933,1.261229927,19,863,-2.0722936,-11,304,,18.51453825
-16.61,279,-935,0.867039039,13,859,-1.34562341,-7,298,,17.99356143
-16.94,283,-929,1.000404358,15,859,-2.142715154,-11,294,,18.23457211
-17.45,292,-929,1.52310915,23,865,-2.045403706,-11,308,,18.65321159
-17.36,291,-931,1.136404022,17,857,-2.385938451,-13,312,,18.75521346
-17.53,294,-931,0.995768426,15,863,-2.0722936,-11,304,,18.81249902
-17.6,294,-927,1.279008736,19,851,-2.788169398,-15,308,,19.05875356
-17.43,291,-927,1.014574796,15,847,-2.032218654,-11,310,,18.96091028
-17.74,296,-925,1.540914753,23,855,-2.734973955,-15,314,,19.09574894
-17.97,302,-931,1.78783851,27,865,-2.683768884,-15,320,,19.24573231
-17.93,300,-927,1.009806926,15,851,-0.550902691,-3,312,,19.41885616
-18.38,306,-921,1.551799304,23,849,-2.683768884,-15,320,,19.82033474
-19.2,320,-919,1.825807268,27,847,-2.634444604,-15,326,,20.69671782
-19.27,322,-921,2.081340757,31,853,-3.207904194,-19,339,,20.68103238
-19.08,320,-925,1.52310915,23,865,-1.891960994,-11,333,,20.30151309
-18.68,310,-917,1.136404022,17,857,-1.891960994,-11,333,,19.8863765
-19.13,318,-917,1.282020709,19,849,-3.26558028,-19,333,,20.53380674
-19.01,316,-917,1.559141482,23,845,-1.538915826,-9,335,,20.50396427
-18.86,314,-919,1.690643912,25,847,-3.619300424,-21,332,,20.34071263
-18.98,316,-919,1.426998531,21,843,-1.897655511,-11,332,,20.54854842
-19.3,320,-914,1.29729586,19,839,-2.54856912,-15,337,,20.87712423
-20.61,343,-912,2.483717263,37,853,-4.051001445,-25,353,,21.90551125
-19.89,330,-912,1.433799028,21,839,-2.121091437,-13,351,,21.47092384
-20.78,343,-904,1.317706206,19,826,-2.741640712,-17,355,,22.55082275
-20.47,339,-908,1.019387898,15,843,-2.419503559,-15,355,,21.90674584
-21.02,349,-908,1.852028271,27,835,-3.046473866,-19,357,,22.68312213
-21.11,349,-904,1.440664638,21,835,-3.2928317,-21,365,,22.68312213
-21.07,349,-906,1.166337041,17,835,-2.028697813,-13,367,,22.68312213
-21.4,355,-906,1.444122154,21,833,-2.637771629,-17,369,,23.08221696
-21.68,361,-908,1.834464743,27,843,-2.302873561,-15,373,,23.18212858
-21.44,355,-904,1.993881065,29,833,-2.637771629,-17,369,,23.08221696
-21.22,351,-904,1.445857141,21,832,-2.062386902,-13,361,,22.8736117
-21.24,353,-908,1.574036209,23,837,-2.726304619,-17,357,,22.86725551
-20.8,345,-908,1.437223635,21,837,-2.681308048,-17,363,,22.40073724
-21.15,349,-902,1.166337041,17,835,-2.681308048,-17,363,,22.68312213
-20,332,-912,1.311358037,19,830,-2.121091437,-13,351,,21.80135851
-20.78,343,-904,1.58730445,23,830,-2.085474587,-13,357,,22.45295583
-21.7,359,-902,2.101028181,31,845,-3.205208436,-21,375,,23.0182588
-21.83,363,-906,1.702698506,25,841,-2.284519116,-15,376,,23.34637447
-21.22,351,-904,1.05311017,15,816,-1.412483128,-9,365,,23.27476103
-22.03,365,-902,1.59113655,23,828,-2.327809646,-15,369,,23.78884927
-22.63,376,-902,1.694643106,25,845,-2.832630698,-19,384,,23.98759295
-22.31,371,-904,1.83012577,27,845,-1.949099602,-13,382,,23.70397706
-22.38,369,-896,1.463439041,21,822,-2.236973832,-15,384,,24.17549893
-22.34,369,-898,1.184777544,17,822,-2.595625471,-17,375,,24.17549893
-22.4,371,-900,1.702698506,25,841,-2.862398533,-19,380,,23.80421053
-22.29,369,-900,1.3066369,19,833,-2.225394978,-15,386,,23.89219425
-22.43,369,-894,1.337124849,19,814,-2.248673746,-15,382,,24.38553556
-22.69,373,-892,1.477815387,21,814,-2.236973832,-15,384,,24.61865965
-22.9,376,-890,1.721106101,25,832,-3.980651041,-27,388,,24.31925174
-23.41,388,-896,2.388778947,35,839,-3.842444143,-27,402,,24.81837363
-23.17,380,-888,1.045424946,15,822,-1.575233242,-11,400,,24.81043395
-23.81,390,-884,1.324116124,19,822,-2.115871828,-15,406,,25.38206124
-23.87,392,-886,1.742031307,25,822,-2.990337982,-21,402,,25.49574457
-24.02,394,-884,1.187666419,17,820,-2.385938451,-17,408,,25.663657
-23.17,380,-888,0.761129259,11,828,-1.308556217,-9,394,,24.65209309
-22.6,373,-896,0.624261991,9,826,-1.033572198,-7,388,,24.30263387
-22.1,363,-894,1.324116124,19,822,-1.349647722,-9,382,,23.82647743
-23.49,386,-888,2.149312099,31,826,-3.005262332,-21,400,,25.04720637
-23.62,390,-892,1.32090339,19,824,-2.719499102,-19,400,,25.32818002
-22.81,376,-894,0.903861169,13,824,-2.225394978,-15,386,,24.52766312
-23.07,380,-892,1.737805672,25,824,-3.082173617,-21,390,,24.75744235
-23.4,386,-892,1.89049021,27,818,-2.470614737,-17,394,,25.26175209
-23.54,386,-886,2.030413348,29,818,-3.035562027,-21,396,,25.26175209
-24.02,394,-884,2.030413348,29,818,-3.523608058,-25,406,,25.71831701
-24.25,400,-888,2.154523965,31,824,-2.362800382,-17,412,,25.89358644
-23.91,392,-884,0.778041186,11,810,-1.263669597,-9,408,,25.82462928
-24.56,404,-884,1.055697079,15,814,-1.816082761,-13,410,,26.39580949
-24.62,406,-886,1.179041746,17,826,-1.514676136,-11,416,,26.17522877
-24.82,408,-882,1.598856515,23,824,-2.060106206,-15,417,,26.34204993
-25.19,414,-880,2.040382397,29,814,-2.8155501,-21,427,,26.95780319
-24.98,410,-880,1.92338468,27,804,-3.669517132,-27,421,,27.01925621
-24.19,398,-886,1.202324689,17,810,-2.095247665,-15,410,,26.16750334
-24.87,406,-876,1.496187872,21,804,-2.627666511,-19,414,,26.79257732
-24.92,408,-878,1.202324689,17,810,-2.021360214,-15,425,,26.73450231
-25.57,421,-880,1.729415586,25,828,-2.258750179,-17,431,,26.951184
-25.48,417,-875,1.474194891,21,816,-2.011900283,-15,427,,27.06830535
-25.3,416,-880,1.626476354,23,810,-2.789461169,-21,431,,27.18407312
-24.87,408,-880,1.913870072,27,808,-2.571834594,-19,423,,26.79145288
-24.87,406,-876,1.659233556,23,794,-2.362800382,-17,412,,27.08218746
-24.82,408,-882,1.630500115,23,808,-3.398363479,-25,421,,26.79145288
-26.33,433,-875,2.060616958,29,806,-2.999079922,-23,439,,28.24555278
-26.54,435,-871,1.909147969,27,810,-2.945500493,-23,447,,28.23737951
-26.38,433,-873,1.909147969,27,810,-2.67780038,-21,449,,28.12746384
-26.06,427,-873,1.904449101,27,812,-3.012780459,-23,437,,27.73811476
-25.85,423,-873,1.794389475,25,798,-2.547774362,-19,427,,27.92688753
-25.3,414,-876,1.66974241,23,789,-2.30142335,-17,423,,27.68659786
-25.37,414,-873,1.824085567,25,785,-2.30142335,-17,423,,27.80658538
-25.67,421,-876,1.496187872,21,804,-2.763850908,-21,435,,27.63792155
-26.91,441,-869,2.05044978,29,810,-2.67780038,-21,449,,28.56576999
-27.9,457,-863,1.759141303,25,814,-2.625254202,-21,458,,29.31087747
-28,460,-865,1.34372552,19,810,-1.851585086,-15,464,,29.59222716
-27.96,457,-861,1.937835234,27,798,-2.591353527,-21,464,,29.79890796
-27.12,443,-865,1.360515815,19,800,-2.423091713,-19,449,,28.97542379
-26.22,431,-875,1.360515815,19,800,-1.939292236,-15,443,,28.31350072
-26.8,439,-869,2.224652068,31,798,-3.201119541,-25,447,,28.81623848
